,problem,dim,n_init,n_iter,metric,solution_f,seed,iteration,nu,length_scale,metric_values,x,f,f_model,time,x_best,f_best
939,bbob.discus,8,40,80,suitability_ext,-101.09,7,100,1.0,13.389538875298463,0.9204410469410348,"[3.1427850048478447, 1.6721290804453544, -5.0, 5.0, 5.0, 5.0, 5.0, -5.0]",2053869.728627737,4646688.89532491,10.12806487083435,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
940,bbob.discus,8,40,80,suitability_ext,-101.09,7,101,1.0,13.412245636179431,0.9203693988208029,"[-1.2924409825085263, 2.2319873814119413, -2.5987804980262585, -5.0, -5.0, 5.0, 5.0, 0.7693172977641325]",660399.128808641,2553777.582518532,10.411147594451904,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
941,bbob.discus,8,40,80,suitability_ext,-101.09,7,102,1.0,13.455808130590315,0.9196049699300913,"[-5.0, -5.0, 5.0, 5.0, 5.0, 5.0, -5.0, 5.0]",20556971.736014612,11001361.397006823,9.74991774559021,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
942,bbob.discus,8,40,80,suitability_ext,-101.09,7,103,1.0,13.453975335546932,0.9192267055772996,"[-3.4552540794690145, -1.3079826598806705, -4.265181473875803, -5.0, -5.0, 2.752006140547795, 1.0839093195493363, -5.0]",263715.8042486647,719405.6271866057,9.630238771438599,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
943,bbob.discus,8,40,80,suitability_ext,-101.09,7,104,1.0,13.510230216645489,0.9192323743369768,"[-5.0, -5.0, 5.0, -0.3914575471583905, -5.0, -1.9061376304452422, 5.0, 1.8416862158856024]",2157973.012573364,1213773.0094900187,10.47099781036377,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
944,bbob.discus,8,40,80,suitability_ext,-101.09,7,105,1.0,13.548735215106504,0.9192908073266033,"[5.0, -5.0, -5.0, 5.0, -5.0, 5.0, -5.0, -5.0]",3085069.627414829,6327442.93648449,11.268436193466187,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
945,bbob.discus,8,40,80,suitability_ext,-101.09,7,106,1.0,13.547917625181388,0.9181052786826052,"[0.6104885462671408, 0.1518980602726489, -5.0, 2.2969229414923213, 5.0, 5.0, 5.0, 1.5967714337218812]",1439260.7559819766,2068514.1237906544,11.229693174362183,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
946,bbob.discus,8,40,80,suitability_ext,-101.09,7,107,1.0,13.592240634135306,0.9183934189933388,"[-0.9505781870512651, 0.3021209346594283, 5.0, 5.0, -0.7507213752975781, 5.0, 2.9396765883680036, -0.05959886866822384]",2266806.638933916,160283.29024795443,10.229833602905273,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
947,bbob.discus,8,40,80,suitability_ext,-101.09,7,108,1.0,13.619562345480338,0.9182928031773412,"[-5.0, 0.847120165779366, -0.30548324970769125, -2.273257910488018, -5.0, -0.5297198916705163, 5.0, 1.0272039923359857]",96111.70390349219,-291986.9854842592,10.420382976531982,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
948,bbob.discus,8,40,80,suitability_ext,-101.09,7,109,1.0,13.674442508180753,0.9180703160604036,"[-5.0, 2.00162549841057, 0.29075899829226887, 0.35732367137851795, 2.128477976108831, 1.3514578670733923, 5.0, 0.06572883875217149]",924323.4919308102,-1163647.5546587426,11.868682861328125,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
949,bbob.discus,8,40,80,suitability_ext,-101.09,7,110,1.0,13.70768073364514,0.9182783808913455,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624,7570459.778161195,11.05154037475586,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
950,bbob.discus,8,40,80,suitability_ext,-101.09,7,111,1.0,13.674399072719584,0.9176849201812348,"[0.8119556881521117, -5.0, 1.4693630017876014, -5.0, -5.0, 5.0, 0.11831319756091795, -0.2681840294471429]",304278.4840622071,-634250.2663353402,11.003091096878052,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
951,bbob.discus,8,40,80,suitability_ext,-101.09,7,112,1.0,13.719732318636268,0.9173731115033061,"[-5.0, 5.0, -0.5793150985311946, -5.0, -5.0, 5.0, 0.4020718818705007, -5.0]",214005.17895271385,3547592.47466891,11.786302089691162,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
952,bbob.discus,8,40,80,suitability_ext,-101.09,7,113,1.0,13.74688584147624,0.9165086954843396,"[-5.0, -5.0, 0.5583268417523042, 5.0, 0.26060848344632515, -5.0, 5.0, -0.3876361965223467]",29022.080859285263,179923.43991815858,11.996464490890503,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
953,bbob.discus,8,40,80,suitability_ext,-101.09,7,114,1.0,13.796749887275027,0.9171671208960405,"[1.2454776169567696, -5.0, 5.0, 5.0, -5.0, 5.0, -5.0, -5.0]",47189.19430957633,2282869.261274699,11.538347721099854,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
954,bbob.discus,8,40,80,suitability_ext,-101.09,7,115,1.0,13.834281436314146,0.9167706840421742,"[-5.0, 0.9783780184837099, -1.1834384207024566, -5.0, -5.0, 3.02833863312921, 1.1784619880638814, 0.18956113370880373]",2388170.336921525,-1045813.6296293158,11.30753755569458,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
955,bbob.discus,8,40,80,suitability_ext,-101.09,7,116,1.0,13.828964669114375,0.917647862838602,"[0.09646823737964014, 5.0, -5.0, -1.0129605016302086, -5.0, 5.0, 5.0, -5.0]",1010960.454089354,5389678.87657859,12.128445863723755,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
956,bbob.discus,8,40,80,suitability_ext,-101.09,7,117,1.0,13.83077010713151,0.9170247714452722,"[-5.0, 5.0, 0.32399295903171266, 0.843628608650436, -1.3121590845208406, 5.0, 0.7220667044181129, -5.0]",1176059.2724277747,911575.1180052729,11.533149242401123,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
957,bbob.discus,8,40,80,suitability_ext,-101.09,7,118,1.0,13.868447786917011,0.9171421356072451,"[-1.2329891426316484, -5.0, -5.0, -0.2553475662056744, 5.0, 0.7277493708077803, 5.0, -0.7024214593559058]",309863.2555898527,-716225.1866424233,11.250801801681519,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
958,bbob.discus,8,40,80,suitability_ext,-101.09,7,119,1.0,13.912485457353384,0.9165748614296172,"[-0.8320897330125381, -0.690281325218211, -5.0, 1.2202098188781332, 5.0, 5.0, 1.7277299321954998, -5.0]",367266.03242601664,781209.3040727051,12.57943058013916,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
959,bbob.discus,8,40,80,suitability_ext,-101.09,7,120,1.0,13.954547075700027,0.915791697231534,"[0.8704112044494724, -5.0, -0.8001961298854727, 5.0, -0.4201573144446461, 5.0, -5.0, -5.0]",45103.794458848875,1372628.2733919052,11.846421241760254,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
960,bbob.discus,8,40,80,suitability_ext,-101.09,8,1,,,,"[-1.5817430691513898, -0.4968192108344818, -3.329677709621379, -0.44713723395500704, 1.2825258720759454, 1.1522287983652015, 1.6405295317193005, -2.093187225772338]",1767223.5281596656,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
961,bbob.discus,8,40,80,suitability_ext,-101.09,8,2,,,,"[4.223261600881806, -2.119741363540679, 1.4396619637288293, -2.0642863121377824, -2.2961828892086036, 1.951533862773922, 0.7965430824612447, -3.3557460470360567]",20227903.241834212,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
962,bbob.discus,8,40,80,suitability_ext,-101.09,8,3,,,,"[1.4360198737104435, -4.147725712941353, 2.3489319259853865, 4.338285493234952, -4.977839095112131, 0.4624484720095081, -1.5928467821105992, -1.0711551593777031]",5748283.9942677105,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
963,bbob.discus,8,40,80,suitability_ext,-101.09,8,4,,,,"[-4.254195513081113, -1.5453884843406822, -1.3486671453246508, 2.4016723224784187, 3.595818013898249, 3.8869333677932136, 0.5981673331071313, 0.6942350036466571]",7868436.6786281,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
964,bbob.discus,8,40,80,suitability_ext,-101.09,8,5,,,,"[0.4665032170501551, 4.167677655822061, -2.774027108382037, 4.908540021333051, 1.6349551731275103, 3.3202528390276207, -0.2167562173338533, 2.487041086870832]",2492690.1722531,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
965,bbob.discus,8,40,80,suitability_ext,-101.09,8,6,,,,"[1.0109760223335247, 4.569974643696158, 1.752806600331711, 2.2203057226754277, -3.3437554389245747, 4.62443649702373, -2.1868058655046196, -4.827757737455816]",9437293.451313661,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
966,bbob.discus,8,40,80,suitability_ext,-101.09,8,7,,,,"[3.1375239309788494, -4.819039838150162, 1.6377087093247313, -3.3774935019753425, 4.108743015058868, -3.67604767877301, -3.560454996644703, -0.4076226204463582]",60517228.324419826,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
967,bbob.discus,8,40,80,suitability_ext,-101.09,8,8,,,,"[3.4774634553346715, -0.6527604911080607, -1.8647593985953574, -2.283713555393528, 0.43582631051663867, -1.2662183050948048, 0.1569195093480369, 4.899055079539455]",30100718.371286105,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
968,bbob.discus,8,40,80,suitability_ext,-101.09,8,9,,,,"[-1.3721955996275947, -3.267464349145141, 2.0710792575346755, -4.829733401782276, -3.0704509056433604, -2.2228413550956603, -2.900278083420028, 1.5853316615862205]",13578036.185896907,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
969,bbob.discus,8,40,80,suitability_ext,-101.09,8,10,,,,"[-0.38285561037217697, 2.9459507337515127, -0.28771607355844075, -1.0460366447143556, 3.9148289198912014, -0.5425147046619436, 1.880554188661602, 0.008157825750139125]",18495308.167314865,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
970,bbob.discus,8,40,80,suitability_ext,-101.09,8,11,,,,"[-4.93489378666409, -3.577735647671025, 3.6733858329268987, 1.5544715784458942, 4.506378005128207, -1.6536171517682305, -1.3141618126287016, 3.387648747663258]",13405.993343939821,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
971,bbob.discus,8,40,80,suitability_ext,-101.09,8,12,,,,"[-0.7894230004698963, 1.1414482764337759, 0.2773974074463146, 2.9493301605667988, -0.8604328170875641, -3.4080596056381918, 2.762937548740405, -1.407353128113797]",20925345.641621556,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
972,bbob.discus,8,40,80,suitability_ext,-101.09,8,13,,,,"[3.6392336597836135, -1.9133286644252174, 4.926345437445903, 0.7252382968820257, 2.2919017955920236, -2.866657112476061, -1.2316925266900967, 2.953045338176513]",52695199.85313292,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
973,bbob.discus,8,40,80,suitability_ext,-101.09,8,14,,,,"[-4.0032583583248025, 3.871281213019909, -4.92830287646202, -3.7474230025112423, -3.909454984659294, -0.273011952592654, 4.8603600884081, -2.3465512487842037]",2139568.9782557967,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
974,bbob.discus,8,40,80,suitability_ext,-101.09,8,15,,,,"[-2.2962151049085877, -2.454783902938853, -0.9285874576311137, 1.7978749106594263, 0.5974469102640061, -0.17441063055881134, -4.921660807367335, 0.43654122612297996]",2505382.9630488767,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
975,bbob.discus,8,40,80,suitability_ext,-101.09,8,16,,,,"[2.86004229799095, 1.7818705504340615, -2.3424556692012057, 1.2083431921502736, 4.994508741390478, 4.230248091541895, 3.6411249850983385, 2.2450689433232203]",2895219.341997206,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
976,bbob.discus,8,40,80,suitability_ext,-101.09,8,17,,,,"[-3.9196376981714316, -2.931022396076542, 3.0163086230457044, 3.3142761093379924, 3.393320109310398, -3.1941341382838564, -3.9396753873184256, -4.51639718404739]",9627279.762098398,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
977,bbob.discus,8,40,80,suitability_ext,-101.09,8,18,,,,"[0.24332169842841278, 0.20151638112952241, 2.512812410385708, -0.09522058799701849, -2.954474974275175, 1.4088510788173476, 3.8375472112979434, -4.3433145551658585]",6791398.586972135,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
978,bbob.discus,8,40,80,suitability_ext,-101.09,8,19,,,,"[4.794741931574814, 3.3711251734832235, 4.263816728476829, 3.7969299334585873, 1.7549470033695203, -4.082877369456709, 4.1807509608036035, -0.6617360587079055]",75304969.70383652,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
979,bbob.discus,8,40,80,suitability_ext,-101.09,8,20,,,,"[2.5738418157247347, 1.6434937380935004, -4.5378901301720305, 2.6877328077892155, -2.749690286272067, -3.8265860161146934, 2.666932411373301, -0.12852682967933315]",46372034.19565651,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
980,bbob.discus,8,40,80,suitability_ext,-101.09,8,21,,,,"[4.720900072436141, -4.537671078967331, -3.198290192457012, -4.372977256390152, 4.445323839184631, 2.5234349057521506, -2.3168229842672154, -2.671445948321507]",19793032.860967204,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
981,bbob.discus,8,40,80,suitability_ext,-101.09,8,22,,,,"[-0.6739271780849316, 0.7262995610852432, -1.0193552486112019, -4.193213296766424, 0.21602143050907152, 2.4510931498486226, -4.468028036924878, 4.612290506558823]",5450483.069915506,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
982,bbob.discus,8,40,80,suitability_ext,-101.09,8,23,,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
983,bbob.discus,8,40,80,suitability_ext,-101.09,8,24,,,,"[-4.700925908569289, 1.2638402561515951, -0.6275479455949489, -4.626991703306725, -0.46974712197077917, 4.354701266640269, 2.292040936476881, 3.62569217607982]",5678708.888141286,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
984,bbob.discus,8,40,80,suitability_ext,-101.09,8,25,,,,"[0.5073432207556845, 0.8234554573339885, 4.136409153609639, 0.20951136171491314, -0.7285767860592189, -4.5148896255659725, -3.264326349987181, -3.5042930748188303]",66510564.71677427,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
985,bbob.discus,8,40,80,suitability_ext,-101.09,8,26,,,,"[2.0403946613248483, 2.0700671118122314, 3.985224349742815, 0.9854450943298412, -1.7916293803494328, 4.8269223646193495, -3.0883257415303493, -4.2025914963903706]",10428024.989033682,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
986,bbob.discus,8,40,80,suitability_ext,-101.09,8,27,,,,"[0.7597548503988474, -2.662923857275969, 4.631764274179757, 4.032264828300779, -1.0683560080004648, 3.569938051013347, 2.240359983422149, 3.9341016649724345]",395620.1011062661,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
987,bbob.discus,8,40,80,suitability_ext,-101.09,8,28,,,,"[-2.1609493744337707, -4.437005404429309, -2.6093197206745136, -3.1166209346799163, -4.686943987658401, -4.433927468234385, -4.6841216967389085, 1.2744624890843559]",16128582.34037561,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
988,bbob.discus,8,40,80,suitability_ext,-101.09,8,29,,,,"[-0.020027134407174074, -3.82316160812265, -4.185315329046546, 4.5264392843473225, 2.038241130632212, 2.887814509084837, 4.550337314381398, 4.103028047322974]",4472096.8491526265,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
989,bbob.discus,8,40,80,suitability_ext,-101.09,8,30,,,,"[1.723431410584622, 2.538968188385371, 0.8972701497098212, -0.5035005578532576, 0.9483080576629153, 2.1940096879511444, -4.015324933049419, 1.7597073978456645]",19947975.49233916,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
990,bbob.discus,8,40,80,suitability_ext,-101.09,8,31,,,,"[-1.8570886763773284, -3.139558370464515, 1.10108032430883, -3.985888298576384, -4.136449676940805, 0.9145019739583962, -0.6092153725453242, -1.8271914814117491]",1825893.2284135628,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
991,bbob.discus,8,40,80,suitability_ext,-101.09,8,32,,,,"[-3.6890071165176277, 2.282310187024537, 0.7053156047076552, -1.2574435481608037, 3.033260585049984, -1.9120130009993321, -0.4833381843264162, 1.1661769984890196]",9912172.78971241,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
992,bbob.discus,8,40,80,suitability_ext,-101.09,8,33,,,,"[-2.549703303093166, -0.22481371718892085, -3.515619322819924, -0.9458568441028605, -4.448908666952076, -2.4603301478933517, 0.38474237472290795, 0.943695367728643]",7444041.525789969,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
993,bbob.discus,8,40,80,suitability_ext,-101.09,8,34,,,,"[-3.2574942200164925, 4.382569067266623, -4.499394242770319, 1.4139105504764231, -0.13364465300930917, -4.786412414963166, -0.9218256633087885, -2.959153916928934]",34055056.20879368,,,"[-1.2236000180069526, -0.971707917700563, -2.182472148104812, 3.728411745346472, -3.6299563210064028, 0.18610016792525208, 4.457678171312379, 2.641661388637017]",66.3113790942723
